% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct
5324	1	11	22	0	28	373	1	0	0
5324	1	17	24	0	28	373	1	0	0
5324	1	18	25	0	28	373	1	0	0
5324	1	19	26	0	28	469	0	1	0
5324	1	30	29	0	28	373	1	0	0
5324	1	12	31	0	28	373	1	0	0
5324	4	23	2	0	6	153	0	1	0
5324	4	24	7	0	4	105	0	1	1
5324	4	27	9	0	4	105	0	1	1
5324	4	21	12	0	6	153	0	1	1
5325	1	47	1	0	6	63	0	1	1
5325	1	39	2	0	14	157	0	1	1
5325	1	31	4	0	0	15	0	1	1
5325	1	36	5	0	8	85	0	1	1
5325	1	45	6	0	0	15	0	1	1
5325	1	38	8	0	2	26	0	1	1
5325	1	33	12	0	12	125	0	1	1
5325	1	40	13	0	28	469	0	1	0
5325	1	32	15	0	28	373	1	0	0
5325	1	34	16	0	28	373	1	0	0
5325	1	16	23	0	28	373	1	0	0
5325	1	18	25	0	28	469	0	1	0
5325	1	19	26	0	28	373	1	0	0
5325	1	12	31	0	28	469	0	1	0
5325	4	24	7	0	4	105	0	1	1
5325	4	27	9	0	4	105	0	1	1
5325	4	21	12	0	6	153	0	1	0
5326	4	25	3	0	4	105	0	1	1
5326	4	24	7	0	4	105	0	1	1
5326	4	27	9	0	2	65	0	1	1
5326	1	47	1	0	6	75	0	1	1
5326	1	39	2	0	14	193	0	1	1
5326	1	31	4	0	28	277	1	0	0
5326	1	36	5	0	8	101	0	1	1
5326	1	38	8	0	2	32	0	1	1
5326	1	33	12	0	12	149	0	1	1
5326	1	40	13	0	28	277	1	0	0
5326	1	34	16	0	28	549	0	1	0
5326	1	37	20	0	28	277	1	0	0
5326	1	11	22	0	28	277	1	0	0
5326	1	18	25	0	28	277	1	0	0
5326	1	19	26	0	28	277	1	0	0
5327	1	47	1	0	6	89	0	1	1
5327	1	39	2	0	14	225	0	1	1
5327	1	31	4	0	28	277	1	0	0
5327	1	36	5	0	8	121	0	1	1
5327	1	38	8	0	2	37	0	1	1
5327	1	33	12	0	12	173	0	1	1
5327	1	32	15	0	28	277	1	0	0
5327	1	34	16	0	28	277	1	0	0
5327	1	18	25	0	28	277	1	0	0
5327	1	12	31	0	28	277	1	0	1
5327	4	26	1	0	2	65	0	1	0
5327	4	25	3	0	4	105	0	1	1
5327	4	24	7	0	4	105	0	1	1
5327	4	27	9	0	2	65	0	1	1
5327	4	21	12	0	4	105	0	1	1
5328	4	26	1	0	2	65	0	1	0
5328	4	23	2	0	8	209	0	1	1
5328	4	25	3	0	4	105	0	1	1
5328	4	24	7	0	4	105	0	1	1
5328	4	27	9	0	8	209	0	1	1
5328	4	21	12	0	4	105	0	1	1
5328	1	47	1	0	6	89	0	1	1
5328	1	39	2	0	14	225	0	1	1
5328	1	31	4	0	28	277	1	0	0
5328	1	36	5	0	8	121	0	1	1
5328	1	38	8	0	2	37	0	1	1
5328	1	33	12	0	12	173	0	1	1
5328	1	34	16	0	28	277	1	0	0
5328	1	12	31	0	28	277	1	0	0
5328	1	13	33	0	28	277	1	0	0
5329	1	47	1	0	6	117	0	1	1
5329	1	39	2	0	14	285	0	1	1
5329	1	31	4	0	28	277	1	0	0
5329	1	36	5	0	8	157	0	1	1
5329	1	38	8	0	2	47	0	1	1
5329	1	33	12	0	12	225	0	1	1
5329	1	32	15	0	28	277	1	0	0
5329	4	26	1	0	2	65	0	1	0
5329	4	23	2	0	8	209	0	1	1
5329	4	25	3	0	4	105	0	1	1
5329	4	24	7	0	4	105	0	1	1
5329	4	27	9	0	8	209	0	1	1
5329	4	21	12	0	4	105	0	1	1
5330	1	47	1	0	6	89	0	1	1
5330	1	39	2	0	14	225	0	1	1
5330	1	31	4	0	28	645	0	1	0
5330	1	36	5	0	8	121	0	1	1
5330	1	45	6	0	0	22	0	1	1
5330	1	38	8	0	2	37	0	1	1
5330	1	33	12	0	12	173	0	1	1
5330	1	40	13	0	28	277	1	0	0
5330	1	32	15	0	28	277	1	0	0
5330	1	18	25	0	28	277	1	0	0
5330	1	19	26	0	28	277	1	0	0
5330	4	26	1	0	2	77	0	1	0
5330	4	23	2	0	8	241	0	1	1
5330	4	25	3	0	4	125	0	1	1
5330	4	24	7	0	4	125	0	1	1
5330	4	21	12	0	4	125	0	1	0
5331	1	47	1	0	6	89	0	1	1
5331	1	31	4	0	28	645	0	1	0
5331	1	36	5	0	8	121	0	1	1
5331	1	45	6	0	0	22	0	1	1
5331	1	38	8	0	2	37	0	1	1
5331	1	33	12	0	12	173	0	1	1
5331	1	40	13	0	28	373	1	0	0
5331	1	34	16	0	28	373	1	0	0
5331	1	18	25	0	28	373	1	0	0
5331	1	12	31	0	28	373	1	0	0
5331	4	26	1	0	2	137	0	1	0
5331	4	25	3	0	4	225	0	1	1
5332	2	2	1	0	12	1239	0	1	1
5332	2	3	6	0	8	871	0	1	0
5332	1	47	1	0	6	141	0	1	0
5332	1	31	4	0	28	1031	0	1	0
5332	1	36	5	0	8	193	0	1	1
5332	1	45	6	0	0	36	0	1	1
5332	1	38	8	0	2	59	0	1	1
5332	1	33	12	0	12	277	0	1	1
5333	1	31	4	0	28	1287	0	1	0
5333	1	36	5	0	8	241	0	1	1
5333	1	45	6	0	0	47	0	1	1
5333	1	38	8	0	2	77	0	1	1
5333	3	20	3	0	2	573	0	1	1
5334	3	20	3	0	2	573	0	1	1
5334	1	31	4	0	28	277	1	0	0
5334	1	36	5	0	8	241	0	1	1
5334	1	45	6	0	0	47	0	1	1
5334	1	38	8	0	2	77	0	1	1
5335	1	31	4	0	28	1479	0	1	1
5335	1	45	6	0	0	53	0	1	1
5335	1	38	8	0	2	87	0	1	1
5335	4	23	2	0	8	437	0	1	0
5335	4	22	8	0	6	325	0	1	1
5336	4	23	2	0	8	437	0	1	1
5336	4	22	8	0	6	325	0	1	1
5336	1	31	4	0	28	277	1	0	0
5336	1	45	6	0	0	53	0	1	1
5336	1	38	8	0	2	87	0	1	1
5337	1	31	4	0	28	645	1	0	0
5337	1	45	6	0	0	53	0	1	1
5337	1	38	8	0	2	87	0	1	1
5337	4	23	2	0	4	225	0	1	1
5337	4	22	8	0	6	325	0	1	0
5338	4	23	2	0	4	225	0	1	1
5338	4	22	8	0	6	325	0	1	1
5338	1	31	4	0	28	645	1	0	0
5338	1	45	6	0	0	53	0	1	1
5338	1	38	8	0	2	87	0	1	1
5339	1	31	4	0	28	1031	1	0	1
5339	1	38	8	0	0	43	0	1	1
5339	4	23	2	0	4	225	0	1	1
5339	4	22	8	0	6	325	0	1	1
5340	4	23	2	0	4	225	0	1	0
5340	4	22	8	0	6	325	0	1	1
5340	1	31	4	0	28	1287	1	0	1
5340	1	38	8	0	0	32	0	1	1
5341	1	38	8	0	0	53	0	1	1
5341	4	22	8	0	6	437	0	1	1
5342	1	31	4	0	28	1479	0	1	1
5342	1	45	6	0	28	1479	0	1	1
5342	1	38	8	0	28	1479	0	1	1
5344	1	31	4	0	28	645	1	0	1
5345	1	31	4	0	28	645	1	0	1
5346	1	31	4	0	4	225	0	1	1
5347	1	31	4	0	4	225	0	1	1
5347	4	27	9	0	8	437	0	1	1
5347	4	21	12	0	8	437	0	1	1
5348	1	31	4	0	4	225	0	1	1
5349	1	31	4	0	4	225	0	1	1
5372	2	3	6	0	8	1764	0	1	1
5412	2	2	1	0	12	405	0	1	1
5412	2	4	3	0	8	277	0	1	1
5412	2	1	5	0	4	141	0	1	1
5412	2	3	6	0	8	277	0	1	1
5412	2	8	8	0	18	645	0	1	1
5412	2	9	9	0	18	645	0	1	1
5412	1	47	1	0	6	32	0	1	1
5412	1	39	2	0	14	93	0	1	0
5412	1	31	4	0	28	277	0	1	0
5412	1	36	5	0	8	49	0	1	1
5412	1	45	6	0	0	7	0	1	0
5412	1	38	8	0	2	18	0	1	1
5412	1	46	10	0	28	277	0	1	0
5412	1	41	11	0	28	277	0	1	0
5412	1	33	12	0	12	73	0	1	0
5412	1	40	13	0	28	277	0	1	0
5412	1	44	14	0	28	277	0	1	0
5412	1	32	15	0	28	277	0	1	0
5412	1	34	16	0	28	277	0	1	0
5412	1	50	17	0	28	277	0	1	0
5412	1	35	18	0	28	277	0	1	0
5412	1	48	19	0	28	277	0	1	0
5412	1	37	20	0	28	277	0	1	0
5412	1	5	21	0	28	277	0	1	0
5412	1	11	22	0	28	277	0	1	0
5412	1	16	23	0	28	277	0	1	0
5412	1	17	24	0	28	277	0	1	0
5412	1	18	25	0	28	277	0	1	0
5412	1	19	26	0	28	277	0	1	0
5412	1	6	27	0	28	277	0	1	0
5412	1	10	28	0	28	277	0	1	0
5412	1	30	29	0	28	277	0	1	0
5412	1	7	30	0	28	277	0	1	0
5412	1	12	31	0	28	277	0	1	0
5412	1	15	32	0	28	277	0	1	0
5412	1	13	33	0	28	277	0	1	0
5412	3	20	3	0	2	277	0	1	1
5412	3	14	7	0	6	645	0	1	1
5412	4	26	1	0	2	59	0	1	0
5412	4	23	2	0	8	193	0	1	1
5412	4	25	3	0	4	97	0	1	1
5412	4	28	5	0	10	217	0	1	1
5412	4	24	7	0	4	97	0	1	1
5412	4	22	8	0	6	141	0	1	0
5412	4	27	9	0	8	193	0	1	1
5412	4	21	12	0	8	193	0	1	0
5413	2	2	1	0	12	405	0	1	1
5413	2	4	3	0	8	277	0	1	1
5413	2	1	5	0	4	141	0	1	1
5413	2	3	6	0	8	277	0	1	0
5413	2	8	8	0	18	645	0	1	1
5413	2	9	9	0	18	645	0	1	1
5413	1	47	1	0	6	32	0	1	1
5413	1	39	2	0	14	93	0	1	1
5413	1	31	4	0	28	277	0	1	0
5413	1	36	5	0	8	49	0	1	1
5413	1	45	6	0	0	7	0	1	0
5413	1	38	8	0	2	18	0	1	1
5413	1	46	10	0	28	277	0	1	0
5413	1	41	11	0	28	277	0	1	0
5413	1	33	12	0	12	73	0	1	0
5413	1	40	13	0	28	277	0	1	0
5413	1	44	14	0	28	277	0	1	0
5413	1	32	15	0	28	277	0	1	0
5413	1	34	16	0	28	277	0	1	0
5413	1	50	17	0	28	277	0	1	0
5413	1	35	18	0	28	277	0	1	0
5413	1	48	19	0	28	277	0	1	0
5413	1	37	20	0	28	277	0	1	0
5413	1	5	21	0	28	277	0	1	0
5413	1	11	22	0	28	277	0	1	0
5413	1	16	23	0	28	277	0	1	0
5413	1	17	24	0	28	277	0	1	0
5413	1	18	25	0	28	277	0	1	0
5413	1	19	26	0	28	277	0	1	0
5413	1	6	27	0	28	277	0	1	0
5413	1	10	28	0	28	277	0	1	0
5413	1	30	29	0	28	277	0	1	0
5413	1	7	30	0	28	277	0	1	0
5413	1	12	31	0	28	277	0	1	0
5413	1	15	32	0	28	277	0	1	0
5413	1	13	33	0	28	277	0	1	0
5413	3	20	3	0	2	277	0	1	0
5413	3	14	7	0	6	645	0	1	1
5413	4	26	1	0	2	59	0	1	0
5413	4	23	2	0	8	193	0	1	0
5413	4	25	3	0	4	97	0	1	1
5413	4	28	5	0	10	217	0	1	1
5413	4	24	7	0	4	97	0	1	1
5413	4	22	8	0	6	141	0	1	0
5413	4	27	9	0	8	193	0	1	1
5413	4	21	12	0	8	193	0	1	0
5414	2	2	1	0	12	621	0	1	1
5414	2	4	3	0	8	437	0	1	0
5414	2	1	5	0	4	225	0	1	1
5414	2	3	6	0	8	437	0	1	0
5414	1	47	1	0	6	32	0	1	1
5414	1	39	2	0	14	93	0	1	1
5414	1	31	4	0	28	277	0	1	0
5414	1	36	5	0	8	49	0	1	1
5414	1	45	6	0	0	7	0	1	0
5414	1	38	8	0	2	18	0	1	1
5414	1	46	10	0	28	277	0	1	0
5414	1	41	11	0	28	277	0	1	0
5414	1	33	12	0	12	73	0	1	0
5414	1	40	13	0	28	277	0	1	0
5414	1	44	14	0	28	277	0	1	0
5414	1	32	15	0	28	277	0	1	0
5414	1	34	16	0	28	277	0	1	0
5414	1	50	17	0	28	277	0	1	0
5414	1	35	18	0	28	277	0	1	0
5414	1	48	19	0	28	277	0	1	0
5414	1	37	20	0	28	277	0	1	0
5414	1	5	21	0	28	277	0	1	0
5414	1	11	22	0	28	277	0	1	0
5414	1	16	23	0	28	277	0	1	0
5414	1	17	24	0	28	277	0	1	0
5414	1	18	25	0	28	277	0	1	0
5414	1	19	26	0	28	277	0	1	0
5414	1	6	27	0	28	277	0	1	0
5414	1	10	28	0	28	277	0	1	0
5414	1	30	29	0	28	277	0	1	0
5414	1	7	30	0	28	277	0	1	0
5414	1	12	31	0	28	277	0	1	0
5414	1	15	32	0	28	277	0	1	0
5414	1	13	33	0	28	277	0	1	0
5414	3	20	3	0	2	277	0	1	0
5414	3	14	7	0	6	645	0	1	1
5414	4	26	1	0	2	59	0	1	1
5414	4	23	2	0	8	193	0	1	1
5414	4	25	3	0	4	97	0	1	1
5414	4	28	5	0	10	217	0	1	1
5414	4	24	7	0	4	97	0	1	1
5414	4	22	8	0	6	141	0	1	0
5414	4	27	9	0	8	193	0	1	1
5414	4	21	12	0	8	193	0	1	0
5415	2	4	3	0	8	573	0	1	1
5415	2	1	5	0	4	293	0	1	1
5415	2	3	6	0	8	573	0	1	1
5415	1	47	1	0	6	32	0	1	1
5415	1	39	2	0	14	93	0	1	1
5415	1	31	4	0	28	277	0	1	0
5415	1	36	5	0	8	49	0	1	1
5415	1	45	6	0	0	7	0	1	0
5415	1	38	8	0	2	18	0	1	1
5415	1	46	10	0	28	277	0	1	0
5415	1	41	11	0	28	277	0	1	0
5415	1	33	12	0	12	73	0	1	0
5415	1	40	13	0	28	277	0	1	0
5415	1	44	14	0	28	277	0	1	0
5415	1	32	15	0	28	277	0	1	0
5415	1	34	16	0	28	277	0	1	0
5415	1	50	17	0	28	277	0	1	0
5415	1	35	18	0	28	277	0	1	0
5415	1	48	19	0	28	277	0	1	0
5415	1	37	20	0	28	277	0	1	0
5415	1	5	21	0	28	277	0	1	0
5415	1	11	22	0	28	277	0	1	0
5415	1	16	23	0	28	277	0	1	0
5415	1	17	24	0	28	277	0	1	0
5415	1	18	25	0	28	277	0	1	0
5415	1	19	26	0	28	277	0	1	0
5415	1	6	27	0	28	277	0	1	0
5415	1	10	28	0	28	277	0	1	0
5415	1	30	29	0	28	277	0	1	0
5415	1	7	30	0	28	277	0	1	0
5415	1	12	31	0	28	277	0	1	0
5415	1	15	32	0	28	277	0	1	0
5415	1	13	33	0	28	277	0	1	0
5415	3	20	3	0	2	277	0	1	0
5415	3	14	7	0	6	645	0	1	1
5415	4	26	1	0	2	59	0	1	0
5415	4	23	2	0	8	193	0	1	1
5415	4	25	3	0	4	97	0	1	1
5415	4	28	5	0	10	217	0	1	1
5415	4	24	7	0	4	97	0	1	1
5415	4	22	8	0	6	141	0	1	0
5415	4	27	9	0	8	193	0	1	1
5415	4	21	12	0	8	193	0	1	0
5416	1	47	1	0	6	32	0	1	1
5416	1	39	2	0	14	93	0	1	0
5416	1	31	4	0	28	277	0	1	0
5416	1	36	5	0	8	49	0	1	1
5416	1	45	6	0	0	7	0	1	0
5416	1	38	8	0	2	18	0	1	1
5416	1	46	10	0	28	277	0	1	0
5416	1	41	11	0	28	277	0	1	0
5416	1	33	12	0	12	73	0	1	0
5416	1	40	13	0	28	277	0	1	0
5416	1	44	14	0	28	277	0	1	0
5416	1	32	15	0	28	277	0	1	0
5416	1	34	16	0	28	277	0	1	0
5416	1	50	17	0	28	277	0	1	0
5416	1	35	18	0	28	277	0	1	0
5416	1	48	19	0	28	277	0	1	0
5416	1	37	20	0	28	277	0	1	0
5416	1	5	21	0	28	277	0	1	0
5416	1	11	22	0	28	277	0	1	0
5416	1	16	23	0	28	277	0	1	0
5416	1	17	24	0	28	277	0	1	0
5416	1	18	25	0	28	277	0	1	0
5416	1	19	26	0	28	277	0	1	0
5416	1	6	27	0	28	277	0	1	0
5416	1	10	28	0	28	277	0	1	0
5416	1	30	29	0	28	277	0	1	0
5416	1	7	30	0	28	277	0	1	0
5416	1	12	31	0	28	277	0	1	0
5416	1	15	32	0	28	277	0	1	0
5416	1	13	33	0	28	277	0	1	0
5416	3	20	3	0	2	573	0	1	1
5416	4	26	1	0	2	59	0	1	1
5416	4	23	2	0	8	193	0	1	0
5416	4	25	3	0	4	97	0	1	1
5416	4	28	5	0	10	217	0	1	1
5416	4	24	7	0	4	97	0	1	1
5416	4	22	8	0	6	141	0	1	1
5416	4	27	9	0	8	193	0	1	1
5416	4	21	12	0	8	193	0	1	1
5417	2	1	5	0	4	903	0	1	1
5417	1	47	1	0	6	49	0	1	1
5417	1	39	2	0	14	125	0	1	1
5417	1	31	4	0	28	373	0	1	0
5417	1	36	5	0	8	67	0	1	1
5417	1	45	6	0	0	11	0	1	1
5417	1	38	8	0	2	22	0	1	1
5417	1	33	12	0	12	97	0	1	1
5417	1	40	13	0	28	373	0	1	0
5417	1	32	15	0	28	373	0	1	0
5417	1	34	16	0	28	373	0	1	0
5417	1	35	18	0	28	373	0	1	0
5417	1	37	20	0	28	373	0	1	0
5417	1	11	22	0	28	373	0	1	0
5417	1	16	23	0	28	373	0	1	0
5417	1	17	24	0	28	373	0	1	0
5417	1	18	25	0	28	373	0	1	0
5417	1	19	26	0	28	373	0	1	0
5417	1	30	29	0	28	373	0	1	0
5417	1	12	31	0	28	373	0	1	0
5417	1	15	32	0	28	373	0	1	0
5417	1	13	33	0	28	373	0	1	0
5417	4	26	1	0	2	59	0	1	1
5417	4	23	2	0	8	193	0	1	0
5417	4	25	3	0	4	97	0	1	1
5417	4	28	5	0	10	217	0	1	1
5417	4	24	7	0	4	97	0	1	1
5417	4	22	8	0	6	141	0	1	1
5417	4	27	9	0	8	193	0	1	1
5417	4	21	12	0	8	193	0	1	0
5418	1	47	1	0	6	49	0	1	1
5418	1	39	2	0	14	125	0	1	1
5418	1	31	4	0	28	373	0	1	0
5418	1	36	5	0	8	67	0	1	1
5418	1	45	6	0	0	11	0	1	1
5418	1	38	8	0	2	22	0	1	1
5418	1	33	12	0	12	97	0	1	1
5418	1	40	13	0	28	373	0	1	0
5418	1	32	15	0	28	373	0	1	1
5418	1	34	16	0	28	373	0	1	1
5418	1	35	18	0	28	373	0	1	0
5418	1	37	20	0	28	373	0	1	0
5418	1	11	22	0	28	373	0	1	0
5418	1	16	23	0	28	373	0	1	0
5418	1	17	24	0	28	373	0	1	0
5418	1	18	25	0	28	373	0	1	0
5418	1	19	26	0	28	373	0	1	1
5418	1	30	29	0	28	373	0	1	1
5418	1	12	31	0	28	373	0	1	0
5418	1	15	32	0	28	373	0	1	0
5418	1	13	33	0	28	373	0	1	0
5418	4	26	1	0	2	59	0	1	0
5418	4	23	2	0	8	193	0	1	1
5418	4	25	3	0	4	97	0	1	1
5418	4	28	5	0	10	217	0	1	1
5418	4	24	7	0	4	97	0	1	1
5418	4	22	8	0	6	141	0	1	0
5418	4	27	9	0	8	193	0	1	1
5418	4	21	12	0	8	193	0	1	1
5419	1	47	1	0	6	32	0	1	1
5419	1	39	2	0	14	93	1	0	1
5419	1	31	4	0	28	277	1	0	1
5419	1	36	5	0	8	49	0	1	1
5419	1	45	6	0	0	7	0	1	0
5419	1	38	8	0	2	18	0	1	1
5419	1	46	10	0	28	277	1	0	0
5419	1	41	11	0	28	277	1	0	0
5419	1	33	12	0	12	73	1	0	1
5419	1	40	13	0	28	277	1	0	0
5419	1	44	14	0	28	277	1	0	0
5419	1	32	15	0	28	277	1	0	0
5419	1	34	16	0	28	277	1	0	0
5419	1	50	17	0	28	277	1	0	0
5419	1	35	18	0	28	277	1	0	0
5419	1	48	19	0	28	277	1	0	0
5419	1	37	20	0	28	277	1	0	0
5419	1	5	21	0	28	277	1	0	0
5419	1	11	22	0	28	277	1	0	0
5419	1	16	23	0	28	277	1	0	0
5419	1	17	24	0	28	277	1	0	1
5419	1	18	25	0	28	277	1	0	1
5419	1	19	26	0	28	277	1	0	1
5419	1	6	27	0	28	277	1	0	0
5419	1	10	28	0	28	277	1	0	0
5419	1	30	29	0	28	277	1	0	0
5419	1	12	31	0	28	277	1	0	0
5419	1	15	32	0	28	277	1	0	0
5419	1	13	33	0	28	277	1	0	0
5419	4	23	2	0	0	36	0	1	1
5419	4	25	3	0	2	59	0	1	1
5419	4	28	5	0	4	97	0	1	0
5419	4	24	7	0	4	97	0	1	1
5419	4	22	8	0	6	141	1	0	1
5419	4	27	9	0	4	97	0	1	1
5419	4	21	12	0	8	193	1	0	1
5420	1	47	1	0	6	32	0	1	1
5420	1	39	2	0	14	93	0	1	1
5420	1	31	4	0	28	277	1	0	0
5420	1	36	5	0	8	49	0	1	1
5420	1	45	6	0	0	7	0	1	0
5420	1	38	8	0	2	18	0	1	1
5420	1	46	10	0	28	277	1	0	0
5420	1	33	12	0	12	73	1	0	1
5420	1	40	13	0	28	277	1	0	1
5420	1	32	15	0	28	277	1	0	1
5420	1	34	16	0	28	277	0	1	0
5420	1	35	18	0	28	277	0	1	0
5420	1	37	20	0	28	277	0	1	0
5420	1	11	22	0	28	277	1	0	1
5420	1	16	23	0	28	277	1	0	0
5420	1	17	24	0	28	277	1	0	1
5420	1	18	25	0	28	277	1	0	1
5420	1	19	26	0	28	277	1	0	1
5420	1	6	27	0	28	277	1	0	0
5420	1	10	28	0	28	277	1	0	0
5420	1	30	29	0	28	277	1	0	1
5420	1	12	31	0	28	277	1	0	0
5420	1	15	32	0	28	277	0	1	0
5420	1	13	33	0	28	277	0	1	0
5420	4	25	3	0	4	97	0	1	1
5420	4	28	5	0	6	141	0	1	1
5420	4	24	7	0	4	97	0	1	1
5420	4	22	8	0	6	141	1	0	0
5420	4	27	9	0	4	97	0	1	1
5420	4	21	12	0	8	193	1	0	0
5421	1	47	1	0	6	32	0	1	1
5421	1	39	2	0	14	93	0	1	1
5421	1	31	4	0	28	277	0	1	0
5421	1	36	5	0	8	49	0	1	1
5421	1	45	6	0	0	7	0	1	0
5421	1	38	8	0	2	18	0	1	1
5421	1	41	11	0	28	277	1	0	0
5421	1	33	12	0	12	73	0	1	1
5421	1	40	13	0	28	277	1	0	0
5421	1	44	14	0	28	277	1	0	0
5421	1	32	15	0	28	277	1	0	0
5421	1	34	16	0	28	277	1	0	0
5421	1	50	17	0	28	277	1	0	0
5421	1	35	18	0	28	277	1	0	0
5421	1	48	19	0	28	277	1	0	0
5421	1	11	22	0	28	277	0	1	0
5421	1	16	23	0	28	277	1	0	0
5421	1	17	24	0	28	277	0	1	0
5421	1	18	25	0	28	277	0	1	0
5421	1	19	26	0	28	277	1	0	1
5421	1	10	28	0	28	277	1	0	0
5421	1	30	29	0	28	277	0	1	0
5421	1	7	30	0	28	277	1	0	0
5421	1	12	31	0	28	277	1	0	0
5421	1	15	32	0	28	277	1	0	0
5421	1	13	33	0	28	277	1	0	0
5421	4	23	2	0	4	97	0	1	1
5421	4	25	3	0	4	97	0	1	1
5421	4	28	5	0	8	193	0	1	1
5421	4	24	7	0	4	97	0	1	1
5421	4	27	9	0	4	97	0	1	1
5421	4	21	12	0	8	193	1	0	1
5422	1	47	1	0	6	32	0	1	1
5422	1	39	2	0	14	93	0	1	1
5422	1	31	4	0	28	277	1	0	0
5422	1	36	5	0	8	49	0	1	1
5422	1	45	6	0	0	7	0	1	0
5422	1	38	8	0	2	18	0	1	1
5422	1	46	10	0	28	277	1	0	0
5422	1	33	12	0	12	73	1	0	1
5422	1	40	13	0	28	277	1	0	1
5422	1	44	14	0	28	277	1	0	0
5422	1	32	15	0	28	277	1	0	1
5422	1	50	17	0	28	277	1	0	0
5422	1	35	18	0	28	277	1	0	0
5422	1	48	19	0	28	277	1	0	0
5422	1	37	20	0	28	277	1	0	0
5422	1	11	22	0	28	277	1	0	0
5422	1	16	23	0	28	277	1	0	1
5422	1	17	24	0	28	277	1	0	0
5422	1	19	26	0	28	277	1	0	1
5422	1	30	29	0	28	277	1	0	0
5422	1	7	30	0	28	277	1	0	0
5422	1	12	31	0	28	277	1	0	1
5422	1	15	32	0	28	277	1	0	0
5422	1	13	33	0	28	277	1	0	0
5422	4	23	2	0	4	97	0	1	1
5422	4	25	3	0	4	97	0	1	0
5422	4	28	5	0	6	141	0	1	1
5422	4	24	7	0	4	97	0	1	1
5422	4	27	9	0	4	97	0	1	1
5422	4	21	12	0	8	193	1	0	0
5423	1	47	1	0	6	49	0	1	1
5423	1	39	2	0	14	93	1	0	1
5423	1	31	4	0	28	277	1	0	0
5423	1	36	5	0	8	67	0	1	1
5423	1	45	6	0	0	11	0	1	1
5423	1	38	8	0	2	22	0	1	1
5423	1	33	12	0	12	73	1	0	1
5423	1	40	13	0	28	277	1	0	0
5423	1	32	15	0	28	277	1	0	1
5423	1	34	16	0	28	277	1	0	0
5423	1	35	18	0	28	277	1	0	0
5423	1	16	23	0	28	277	1	0	1
5423	1	17	24	0	28	277	1	0	0
5423	1	18	25	0	28	277	1	0	0
5423	1	19	26	0	28	373	0	1	0
5423	1	30	29	0	28	277	1	0	0
5423	1	12	31	0	28	373	0	1	0
5423	1	15	32	0	28	277	1	0	0
5423	1	13	33	0	28	277	1	0	0
5423	4	25	3	0	2	59	0	1	0
5423	4	28	5	0	4	97	0	1	1
5423	4	24	7	0	8	193	0	1	1
5423	4	22	8	0	0	36	0	1	0
5423	4	27	9	0	8	193	0	1	1
5424	4	25	3	0	4	105	0	1	1
5424	4	24	7	0	4	105	0	1	1
5424	4	22	8	0	4	105	0	1	1
5424	4	27	9	0	2	65	0	1	1
5424	1	47	1	0	6	49	0	1	1
5424	1	39	2	0	14	125	0	1	1
5424	1	31	4	0	28	373	1	0	0
5424	1	36	5	0	8	67	0	1	1
5424	1	45	6	0	0	11	0	1	1
5424	1	38	8	0	2	22	0	1	1
5424	1	33	12	0	8	67	0	1	1
5424	1	32	15	0	28	373	1	0	0
5424	1	34	16	0	28	373	1	0	0
5424	1	37	20	0	28	373	1	0	0
5424	1	11	22	0	28	373	1	0	0
5424	1	16	23	0	28	373	0	1	0
5424	1	17	24	0	28	373	1	0	0
5424	1	18	25	0	28	373	1	0	0
5424	1	30	29	0	28	373	1	0	0
5424	1	12	31	0	28	373	1	0	0
5424	1	13	33	0	28	373	1	0	0
5425	1	47	1	0	6	75	0	1	1
5425	1	39	2	0	14	193	0	1	1
5425	1	31	4	0	28	373	1	0	0
5425	1	36	5	0	8	101	0	1	1
5425	1	45	6	0	0	19	0	1	1
5425	1	38	8	0	0	19	0	1	1
5425	1	33	12	0	12	149	0	1	1
5425	1	40	13	0	28	373	1	0	0
5425	1	32	15	0	28	549	0	1	0
5425	1	35	18	0	28	373	1	0	0
5425	1	16	23	0	28	373	1	0	0
5425	1	18	25	0	28	373	1	0	0
5425	1	13	33	0	28	373	1	0	0
5425	4	23	2	0	4	105	0	1	1
5425	4	25	3	0	4	105	0	1	1
5425	4	24	7	0	4	105	0	1	1
5425	4	27	9	0	2	65	0	1	1
5425	4	21	12	0	4	105	0	1	1
5426	4	23	2	0	4	105	0	1	1
5426	4	25	3	0	4	105	0	1	1
5426	4	24	7	0	4	105	0	1	1
5426	4	22	8	0	6	153	0	1	1
5426	4	27	9	0	8	209	0	1	1
5426	1	47	1	0	6	49	0	1	1
5426	1	39	2	0	14	125	0	1	1
5426	1	31	4	0	28	373	0	1	1
5426	1	36	5	0	8	67	0	1	1
5426	1	45	6	0	0	11	0	1	1
5426	1	38	8	0	2	22	0	1	1
5426	1	33	12	0	10	77	0	1	1
5426	1	40	13	0	28	277	1	0	0
5426	1	32	15	0	28	277	1	0	0
5426	1	34	16	0	28	277	1	0	0
5426	1	35	18	0	28	277	1	0	0
5426	1	37	20	0	28	277	1	0	0
5426	1	11	22	0	28	277	1	0	0
5426	1	16	23	0	28	277	1	0	0
5426	1	30	29	0	28	277	1	0	0
5426	1	12	31	0	28	277	1	0	0
5426	1	15	32	0	28	277	1	0	0
5426	1	13	33	0	28	277	1	0	0
