% time	cellId	IMSI	RNTI	sinrLinear
11.113	1	13	33	3285.35
11.114	1	2	34	6362.05
11.115	1	22	35	474.865
11.116	1	26	36	535.248
11.117	1	25	37	1837.5
11.118	1	20	38	6830.25
11.121	1	47	1	23941
11.122	4	23	2	3.12665
11.122	1	39	2	13.4968
11.123	2	4	3	6.38913
11.123	1	49	3	1.1252
11.124	1	31	4	1101.24
11.125	2	1	5	1.8139
11.125	4	28	5	30.5433
11.125	1	36	5	16.7148
11.126	2	3	6	10.1746
11.126	4	29	6	2.84474
11.126	1	45	6	0.745931
11.127	3	14	7	4.24163
11.127	4	24	7	3.44017
11.127	1	43	7	0.728932
11.128	2	8	8	27.3219
11.128	1	38	8	1.19239
11.129	2	9	9	23.8426
11.129	4	27	9	2.39015
11.129	1	42	9	0.613801
11.13	1	46	10	667.383
11.131	1	41	11	3392.78
11.132	4	21	12	13.0789
11.132	1	33	12	37.6084
11.133	1	40	13	1092.32
11.134	1	44	14	1670.74
11.135	1	32	15	2327.84
11.136	1	34	16	711.897
11.137	1	50	17	816.742
11.138	1	35	18	726.761
11.139	1	48	19	778.96
11.14	1	37	20	11674.2
11.141	1	5	21	1457.27
11.142	1	11	22	1464.64
11.143	1	16	23	1041.67
11.144	1	17	24	54609.5
11.145	1	18	25	1453.81
11.146	1	19	26	3276.64
11.147	1	6	27	1296.65
11.148	1	10	28	4515.69
11.149	1	30	29	1234.52
11.15	1	7	30	8471.71
11.151	1	12	31	895.269
11.152	1	15	32	2680.18
11.153	1	13	33	3300.83
11.154	1	2	34	6404.71
11.155	1	22	35	473.93
11.156	1	26	36	536.272
11.157	1	25	37	1831.11
11.158	1	20	38	6877.32
11.161	1	47	1	23966.9
11.162	4	23	2	3.15871
11.162	1	39	2	13.4662
11.163	2	4	3	6.35702
11.163	1	49	3	1.12839
11.164	1	31	4	1099.81
11.165	2	1	5	1.81171
11.165	4	28	5	30.5547
11.165	1	36	5	16.8178
11.166	2	3	6	10.2787
11.166	4	29	6	2.85234
11.166	1	45	6	0.747549
11.167	3	14	7	4.24051
11.167	4	24	7	3.41977
11.167	1	43	7	0.734818
11.168	2	8	8	27.2512
11.168	1	38	8	1.18959
11.169	2	9	9	23.8177
11.169	4	27	9	2.41725
11.169	1	42	9	0.612703
11.17	1	46	10	668.221
11.171	1	41	11	3397.32
11.172	4	21	12	12.9941
11.172	1	33	12	37.5751
11.173	1	40	13	1089.82
11.174	1	44	14	1664.95
11.175	1	32	15	2335.22
11.176	1	34	16	713.316
11.177	1	50	17	816.614
11.178	1	35	18	725.262
11.179	1	48	19	780.093
11.18	1	37	20	11659.5
11.181	1	5	21	1454.24
11.182	1	11	22	1469.75
11.183	1	16	23	1039.36
11.184	1	17	24	54317.2
11.185	1	18	25	1456.5
11.186	1	19	26	3263.6
11.187	1	6	27	1297.07
11.188	1	10	28	4497.72
11.189	1	30	29	1231.53
11.19	1	7	30	8414.22
11.191	1	12	31	895.966
11.192	1	15	32	2690.27
11.193	1	13	33	3316.41
11.194	1	2	34	6447.77
11.195	1	22	35	472.997
11.196	1	26	36	537.299
11.197	1	25	37	1824.74
11.198	1	20	38	6924.83
11.201	1	47	1	23990.3
11.202	4	23	2	3.19113
11.202	1	39	2	13.4351
11.203	2	4	3	6.3252
11.203	1	49	3	1.13157
11.204	1	31	4	1098.38
11.205	2	1	5	1.80949
11.205	4	28	5	30.559
11.205	1	36	5	16.9194
11.206	2	3	6	10.3841
11.206	4	29	6	2.8595
11.206	1	45	6	0.749178
11.207	3	14	7	4.23881
11.207	4	24	7	3.39879
11.207	1	43	7	0.740757
11.208	2	8	8	27.1795
11.208	1	38	8	1.1868
11.209	2	9	9	23.7896
11.209	4	27	9	2.44452
11.209	1	42	9	0.611607
11.21	1	46	10	669.06
11.211	1	41	11	3401.83
11.212	4	21	12	12.91
11.212	1	33	12	37.5341
11.213	1	40	13	1087.33
11.214	1	44	14	1659.19
11.215	1	32	15	2342.62
11.216	1	34	16	714.738
11.217	1	50	17	816.483
11.218	1	35	18	723.767
11.219	1	48	19	781.226
11.22	1	37	20	11644.4
11.221	1	5	21	1451.22
11.222	1	11	22	1474.89
11.223	1	16	23	1037.05
11.224	1	17	24	54015.7
11.225	1	18	25	1459.19
11.226	1	19	26	3250.63
11.227	1	6	27	1297.48
11.228	1	10	28	4479.81
11.229	1	30	29	1228.55
11.23	1	7	30	8357.19
11.231	1	12	31	896.66
11.232	1	15	32	2700.41
11.233	1	13	33	3332.09
11.234	1	2	34	6491.24
11.235	1	22	35	472.068
11.236	1	26	36	538.329
11.237	1	25	37	1818.41
11.238	1	20	38	6972.8
11.241	1	47	1	24011.4
11.242	4	23	2	3.22393
11.242	1	39	2	13.4036
11.243	1	49	3	1454.41
11.244	1	31	4	1096.95
11.245	2	1	5	1.80723
11.245	4	28	5	30.5561
11.245	1	36	5	17.0196
11.246	2	3	6	10.491
11.246	4	29	6	2.86621
11.246	1	45	6	0.750818
11.247	3	14	7	4.23653
11.247	4	24	7	3.37724
11.247	1	43	7	0.746749
11.248	2	8	8	27.107
11.248	1	38	8	1.18402
11.249	2	9	9	23.7583
11.249	4	27	9	2.47196
11.249	1	42	9	0.610511
11.25	1	46	10	669.899
11.251	1	41	11	3406.3
11.252	4	21	12	12.8266
11.252	1	33	12	37.4853
11.253	1	40	13	1084.84
11.254	1	44	14	1653.46
11.255	1	32	15	2350.05
11.256	1	34	16	716.164
11.257	1	50	17	816.35
11.258	1	35	18	722.276
11.259	1	48	19	782.36
11.26	1	37	20	11628.7
11.261	1	5	21	1448.2
11.262	1	11	22	1480.05
11.263	1	16	23	1034.75
11.264	1	17	24	53705.1
11.265	1	18	25	1461.88
11.266	1	19	26	3237.71
11.267	1	6	27	1297.88
11.268	1	10	28	4461.95
11.269	1	30	29	1225.58
11.27	1	7	30	8300.65
11.271	1	12	31	897.352
11.272	1	15	32	2710.59
11.273	1	13	33	3347.88
11.274	1	2	34	6535.11
11.275	1	22	35	471.141
11.276	1	26	36	539.361
11.277	1	25	37	1812.11
11.278	1	20	38	7021.23
11.279	1	4	39	1277.33
11.281	1	47	1	24030
11.282	4	23	2	3.25711
11.282	1	39	2	13.3715
11.283	1	49	3	1454.22
11.284	1	31	4	1095.52
11.285	2	1	5	1.80494
11.285	4	28	5	30.5459
11.285	1	36	5	17.1183
11.286	2	3	6	10.5993
11.286	4	29	6	2.87248
11.286	1	45	6	0.75247
11.287	3	14	7	4.23366
11.287	4	24	7	3.35515
11.287	1	43	7	0.752795
11.288	2	8	8	27.0337
11.288	1	38	8	1.18126
11.289	2	9	9	23.7241
11.289	4	27	9	2.49959
11.289	1	42	9	0.609416
11.29	1	46	10	670.738
11.291	1	41	11	3410.74
11.292	4	21	12	12.7439
11.292	1	33	12	37.4291
11.293	1	40	13	1082.35
11.294	1	44	14	1647.75
11.295	1	32	15	2357.5
11.296	1	34	16	717.593
11.297	1	50	17	816.214
11.298	1	35	18	720.789
11.299	1	48	19	783.495
11.3	1	37	20	11612.4
11.301	1	5	21	1445.18
11.302	1	11	22	1485.24
11.303	1	16	23	1032.45
11.304	1	17	24	53386
11.305	1	18	25	1464.56
11.306	1	19	26	3224.85
11.307	1	6	27	1298.28
11.308	1	10	28	4444.15
11.309	1	30	29	1222.62
11.31	1	7	30	8244.57
11.311	1	12	31	898.041
11.312	1	15	32	2720.82
11.313	1	13	33	3363.76
11.314	1	2	34	6579.4
11.315	1	22	35	470.217
11.316	1	26	36	540.396
11.317	1	25	37	1805.84
11.318	1	20	38	7070.13
11.319	1	4	39	1273.6
11.321	1	47	1	24046.2
11.322	4	23	2	3.29067
11.322	1	39	2	13.339
11.323	1	49	3	1454.03
11.324	1	31	4	1094.09
11.325	2	1	5	1.80261
11.325	4	28	5	30.5283
11.325	1	36	5	17.2155
11.326	2	3	6	10.709
11.326	4	29	6	2.8783
11.326	1	45	6	0.754133
11.327	3	14	7	4.23022
11.327	4	24	7	3.33253
11.327	1	43	7	0.758894
11.328	2	8	8	26.9595
11.328	1	38	8	1.17852
11.329	2	9	9	23.6868
11.329	4	27	9	2.52738
11.329	1	42	9	0.608322
11.33	1	46	10	671.578
11.331	1	41	11	3415.13
11.332	4	21	12	12.6619
11.332	1	33	12	37.3654
11.333	1	40	13	1079.87
11.334	1	44	14	1642.08
11.335	1	32	15	2364.98
11.336	1	34	16	719.025
11.337	1	50	17	816.075
11.338	1	35	18	719.306
11.339	1	48	19	784.63
11.34	1	37	20	11595.6
11.341	1	5	21	1442.17
11.342	1	11	22	1490.46
11.343	1	16	23	1030.16
11.344	1	17	24	53058.6
11.345	1	18	25	1467.26
11.346	1	19	26	3212.05
11.347	1	6	27	1298.67
11.348	1	10	28	4426.41
11.349	1	30	29	1219.66
11.35	1	7	30	8188.96
11.351	1	12	31	898.728
11.352	1	15	32	2731.1
11.353	1	13	33	3379.75
11.354	1	2	34	6624.1
11.355	1	22	35	469.295
11.356	1	26	36	541.433
11.357	1	25	37	1799.6
11.358	1	20	38	7119.49
11.359	1	4	39	1269.89
11.361	1	47	1	24060
11.362	4	23	2	3.32461
11.362	1	39	2	13.3059
11.363	1	49	3	1453.83
11.364	1	31	4	1092.66
11.365	2	1	5	1.80024
11.365	4	28	5	30.5035
11.365	1	36	5	17.311
11.366	2	3	6	10.8203
11.366	4	29	6	2.88367
11.366	1	45	6	0.755808
11.367	3	14	7	4.2262
11.367	4	24	7	3.30941
11.367	1	43	7	0.765048
11.368	2	8	8	26.8846
11.368	1	38	8	1.1758
11.369	2	9	9	23.6465
11.369	4	27	9	2.55534
11.369	1	42	9	0.60723
11.37	1	46	10	672.417
11.371	1	41	11	3419.49
11.372	4	21	12	12.5806
11.372	1	33	12	37.2944
11.373	1	40	13	1077.4
11.374	1	44	14	1636.43
11.375	1	32	15	2372.47
11.376	1	34	16	720.461
11.377	1	50	17	815.934
11.378	1	35	18	717.827
11.379	1	48	19	785.766
11.38	1	37	20	11578.3
11.381	1	5	21	1439.16
11.382	1	11	22	1495.71
11.383	1	16	23	1027.88
11.384	1	17	24	52723.3
11.385	1	18	25	1469.95
11.386	1	19	26	3199.31
11.387	1	6	27	1299.06
11.388	1	10	28	4408.72
11.389	1	30	29	1216.71
11.39	1	7	30	8133.81
11.391	1	12	31	899.413
11.392	1	15	32	2741.42
11.393	1	13	33	3395.84
11.394	1	2	34	6669.22
11.395	1	22	35	468.376
11.396	1	26	36	542.474
11.397	1	25	37	1793.38
11.398	1	20	38	7169.33
11.399	1	4	39	1266.19
11.401	1	47	1	24071.3
11.402	4	23	2	3.35896
11.402	1	39	2	13.2724
11.403	1	49	3	1453.63
11.404	1	31	4	1091.22
11.405	2	1	5	1.79784
11.405	4	28	5	30.4712
11.405	1	36	5	17.4048
11.406	2	3	6	10.933
11.406	4	29	6	2.88858
11.406	1	45	6	0.757495
11.407	3	14	7	4.22162
11.407	4	24	7	3.28579
11.407	1	43	7	0.771256
11.408	2	8	8	26.809
11.408	1	38	8	1.17309
11.409	2	9	9	23.6032
11.409	4	27	9	2.58347
11.409	1	42	9	0.606138
11.41	1	46	10	673.257
11.411	1	41	11	3423.8
11.412	4	21	12	12.4999
11.412	1	33	12	37.2162
11.413	1	40	13	1074.94
11.414	1	44	14	1630.81
11.415	1	32	15	2379.99
11.416	1	34	16	721.901
11.417	1	50	17	815.789
11.418	1	35	18	716.351
11.419	1	48	19	786.903
11.42	1	37	20	11560.5
11.421	1	5	21	1436.16
11.422	1	11	22	1500.98
11.423	1	16	23	1025.6
11.424	1	17	24	52380.6
11.425	1	18	25	1472.64
11.426	1	19	26	3186.62
11.427	1	6	27	1299.44
11.428	1	10	28	4391.1
11.429	1	30	29	1213.77
11.43	1	7	30	8079.12
11.431	1	12	31	900.095
11.432	1	15	32	2751.78
11.433	1	13	33	3412.03
11.434	1	2	34	6714.77
11.435	1	22	35	467.46
11.436	1	26	36	543.517
11.437	1	25	37	1787.2
11.438	1	20	38	7219.64
11.439	1	4	39	1262.51
11.441	1	47	1	24080.1
11.442	4	23	2	3.3937
11.442	1	39	2	13.2385
11.443	1	49	3	1453.41
11.444	1	31	4	1089.78
11.445	2	1	5	1.7954
11.445	4	28	5	30.4316
11.445	1	36	5	17.4967
11.446	2	3	6	11.0472
11.446	4	29	6	2.89305
11.446	1	45	6	0.759194
11.447	3	14	7	4.21647
11.447	4	24	7	3.26171
11.447	1	43	7	0.77752
11.448	2	8	8	26.7326
11.448	1	38	8	1.1704
11.449	2	9	9	23.5571
11.449	4	27	9	2.61177
11.449	1	42	9	0.605047
11.45	1	46	10	674.097
11.451	1	41	11	3428.08
11.452	4	21	12	12.42
11.452	1	33	12	37.1311
11.453	1	40	13	1072.48
11.454	1	44	14	1625.21
11.455	1	32	15	2387.54
11.456	1	34	16	723.344
11.457	1	50	17	815.642
11.458	1	35	18	714.88
11.459	1	48	19	788.04
11.46	1	37	20	11542.2
11.461	1	5	21	1433.16
11.462	1	11	22	1506.28
11.463	1	16	23	1023.32
11.464	1	17	24	52030.7
11.465	1	18	25	1475.33
11.466	1	19	26	3173.99
11.467	1	6	27	1299.81
11.468	1	10	28	4373.53
11.469	1	30	29	1210.84
11.47	1	7	30	8024.89
11.471	1	12	31	900.775
11.472	1	15	32	2762.2
11.473	1	13	33	3428.33
11.474	1	2	34	6760.75
11.475	1	22	35	466.546
11.476	1	26	36	544.563
11.477	1	25	37	1781.04
11.478	1	20	38	7270.45
11.479	1	4	39	1258.84
11.481	1	47	1	24086.4
11.482	4	23	2	3.42884
11.482	1	39	2	13.204
11.483	1	49	3	1453.18
11.484	1	31	4	1088.35
11.485	2	1	5	1.79293
11.485	4	28	5	30.3846
11.485	1	36	5	17.5866
11.486	2	3	6	11.1629
11.486	4	29	6	2.89707
11.486	1	45	6	0.760904
11.487	3	14	7	4.21076
11.487	4	24	7	3.23717
11.487	1	43	7	0.783839
11.488	2	8	8	26.6555
11.488	1	38	8	1.16773
11.489	2	9	9	23.5081
11.489	4	27	9	2.64022
11.489	1	42	9	0.603957
11.49	1	46	10	674.937
11.491	1	41	11	3432.32
11.492	4	21	12	12.3407
11.492	1	33	12	37.0391
11.493	1	40	13	1070.03
11.494	1	44	14	1619.65
11.495	1	32	15	2395.11
11.496	1	34	16	724.791
11.497	1	50	17	815.492
11.498	1	35	18	713.412
11.499	1	48	19	789.178
11.5	1	37	20	11523.4
11.501	1	5	21	1430.16
11.502	1	11	22	1511.61
11.503	1	16	23	1021.05
11.504	1	17	24	51674
11.505	1	18	25	1478.02
11.506	1	19	26	3161.42
11.507	1	6	27	1300.17
11.508	1	10	28	4356.02
11.509	1	30	29	1207.92
11.51	1	7	30	7971.1
11.511	1	12	31	901.452
11.512	1	15	32	2772.66
11.513	1	13	33	3444.74
11.514	1	2	34	6807.17
11.515	1	22	35	465.635
11.516	1	26	36	545.611
11.517	1	25	37	1774.92
11.518	1	20	38	7321.74
11.519	1	4	39	1255.19
11.521	1	47	1	24090.3
11.522	4	23	2	3.4644
11.522	1	39	2	13.1691
11.523	1	49	3	1452.95
11.524	1	31	4	1086.91
11.525	2	1	5	1.79042
11.525	4	28	5	30.3302
11.525	1	36	5	17.6746
11.526	2	3	6	11.2802
11.526	4	29	6	2.90064
11.526	1	45	6	0.762626
11.527	3	14	7	4.2045
11.527	4	24	7	3.2122
11.527	1	43	7	0.790215
11.528	2	8	8	26.5777
11.528	1	38	8	1.16507
11.529	2	9	9	23.4563
11.529	4	27	9	2.66883
11.529	1	42	9	0.602869
11.53	1	46	10	675.777
11.531	1	41	11	3436.52
11.532	4	21	12	12.2621
11.532	1	33	12	36.9404
11.533	1	40	13	1067.58
11.534	1	44	14	1614.11
11.535	1	32	15	2402.7
11.536	1	34	16	726.241
11.537	1	50	17	815.339
11.538	1	35	18	711.948
11.539	1	48	19	790.317
11.54	1	37	20	11504
11.541	1	5	21	1427.16
11.542	1	11	22	1516.97
11.543	1	16	23	1018.79
11.544	1	17	24	51311
11.545	1	18	25	1480.72
11.546	1	19	26	3148.9
11.547	1	6	27	1300.53
11.548	1	10	28	4338.58
11.549	1	30	29	1205
11.55	1	7	30	7917.77
11.551	1	12	31	902.127
11.552	1	15	32	2783.16
11.553	1	13	33	3461.25
11.554	1	2	34	6854.03
11.555	1	22	35	464.727
11.556	1	26	36	546.663
11.557	1	25	37	1768.82
11.558	1	20	38	7373.53
11.559	1	4	39	1251.55
11.561	1	47	1	24091.8
11.562	4	23	2	3.50037
11.562	1	39	2	13.1338
11.563	1	49	3	1452.7
11.564	1	31	4	1085.47
11.565	2	1	5	1.78787
11.565	4	28	5	30.2685
11.565	1	36	5	17.7603
11.566	2	3	6	11.3991
11.566	4	29	6	2.90376
11.566	1	45	6	0.764361
11.567	3	14	7	4.19769
11.567	4	24	7	3.18681
11.567	1	43	7	0.796647
11.568	2	8	8	26.4992
11.568	1	38	8	1.16243
11.569	2	9	9	23.4017
11.569	4	27	9	2.6976
11.569	1	42	9	0.601781
11.57	1	46	10	676.618
11.571	1	41	11	3440.68
11.572	4	21	12	12.1842
11.572	1	33	12	36.8352
11.573	1	40	13	1065.14
11.574	1	44	14	1608.6
11.575	1	32	15	2410.31
11.576	1	34	16	727.695
11.577	1	50	17	815.184
11.578	1	35	18	710.488
11.579	1	48	19	791.456
11.58	1	37	20	11484.2
11.581	1	5	21	1424.17
11.582	1	11	22	1522.35
11.583	1	16	23	1016.53
11.584	1	17	24	50942
11.585	1	18	25	1483.41
11.586	1	19	26	3136.45
11.587	1	6	27	1300.88
11.588	1	10	28	4321.19
11.589	1	30	29	1202.1
11.59	1	7	30	7864.89
11.591	1	12	31	902.8
11.592	1	15	32	2793.71
11.593	1	13	33	3477.87
11.594	1	2	34	6901.34
11.595	1	22	35	463.821
11.596	1	26	36	547.717
11.597	1	25	37	1762.75
11.598	1	20	38	7425.83
11.599	1	4	39	1247.92
11.601	1	47	1	24090.7
11.602	4	23	2	3.53677
11.602	1	39	2	13.0979
11.603	1	49	3	1452.45
11.604	1	31	4	1084.03
11.605	2	1	5	1.78529
11.605	4	28	5	30.1995
11.605	1	36	5	17.8439
11.606	2	3	6	11.5195
11.606	4	29	6	2.90643
11.606	1	45	6	0.766107
11.607	3	14	7	4.19034
11.607	4	24	7	3.16103
11.607	1	43	7	0.803136
11.608	2	8	8	26.4201
11.608	1	38	8	1.15981
11.609	2	9	9	23.3444
11.609	4	27	9	2.72651
11.609	1	42	9	0.600695
11.61	1	46	10	677.458
11.611	1	41	11	3444.8
11.612	4	21	12	12.107
11.612	1	33	12	36.7236
11.613	1	40	13	1062.71
11.614	1	44	14	1603.11
11.615	1	32	15	2417.95
11.616	1	34	16	729.152
11.617	1	50	17	815.025
11.618	1	35	18	709.032
11.619	1	48	19	792.596
11.62	1	37	20	11463.8
11.621	1	5	21	1421.19
11.622	1	11	22	1527.77
11.623	1	16	23	1014.28
11.624	1	17	24	50567.4
11.625	1	18	25	1486.1
11.626	1	19	26	3124.04
11.627	1	6	27	1301.22
11.628	1	10	28	4303.86
11.629	1	30	29	1199.2
11.63	1	7	30	7812.44
11.631	1	12	31	903.47
11.632	1	15	32	2804.31
11.633	1	13	33	3494.6
11.634	1	2	34	6949.09
11.635	1	22	35	462.918
11.636	1	26	36	548.774
11.637	1	25	37	1756.71
11.638	1	20	38	7478.63
11.639	1	4	39	1244.31
11.641	1	47	1	24087.2
11.642	4	23	2	3.57359
11.642	1	39	2	13.0617
11.643	1	49	3	1452.19
11.644	1	31	4	1082.58
11.645	2	1	5	1.78267
11.645	4	28	5	30.1232
11.645	1	36	5	17.9251
11.646	2	3	6	11.6414
11.646	4	29	6	2.90867
11.646	1	45	6	0.767866
11.647	3	14	7	4.18246
11.647	4	24	7	3.13488
11.647	1	43	7	0.809683
11.648	2	8	8	26.3404
11.648	1	38	8	1.1572
11.649	2	9	9	23.2845
11.649	4	27	9	2.75557
11.649	1	42	9	0.59961
11.65	1	46	10	678.299
11.651	1	41	11	3448.88
11.652	4	21	12	12.0304
11.652	1	33	12	36.6059
11.653	1	40	13	1060.28
11.654	1	44	14	1597.65
11.655	1	32	15	2425.62
11.656	1	34	16	730.613
11.657	1	50	17	814.864
11.658	1	35	18	707.58
11.659	1	48	19	793.736
11.66	1	37	20	11443
11.661	1	5	21	1418.21
11.662	1	11	22	1533.21
11.663	1	16	23	1012.03
11.664	1	17	24	50187.5
11.665	1	18	25	1488.8
11.666	1	19	26	3111.7
11.667	1	6	27	1301.56
11.668	1	10	28	4286.59
11.669	1	30	29	1196.3
11.67	1	7	30	7760.43
11.671	1	12	31	904.137
11.672	1	15	32	2814.96
11.673	1	13	33	3511.44
11.674	1	2	34	6997.31
11.675	1	22	35	462.018
11.676	1	26	36	549.834
11.677	1	25	37	1750.7
11.678	1	20	38	7531.95
11.679	1	4	39	1240.72
11.681	1	47	1	24081.1
11.682	4	23	2	3.61084
11.682	1	39	2	13.025
11.683	1	49	3	1451.92
11.684	1	31	4	1081.14
11.685	2	1	5	1.78002
11.685	4	28	5	30.0397
11.685	1	36	5	18.0038
11.686	2	3	6	11.765
11.686	4	29	6	2.91046
11.686	1	45	6	0.769637
11.687	3	14	7	4.17405
11.687	4	24	7	3.10837
11.687	1	43	7	0.816288
11.688	2	8	8	26.2601
11.688	1	38	8	1.1546
11.689	2	9	9	23.222
11.689	4	27	9	2.78478
11.689	1	42	9	0.598526
11.69	1	46	10	679.14
11.691	1	41	11	3452.91
11.692	4	21	12	11.9545
11.692	1	33	12	36.4821
11.693	1	40	13	1057.86
11.694	1	44	14	1592.21
11.695	1	32	15	2433.3
11.696	1	34	16	732.078
11.697	1	50	17	814.701
11.698	1	35	18	706.131
11.699	1	48	19	794.877
11.7	1	37	20	11421.7
11.701	1	5	21	1415.23
11.702	1	11	22	1538.68
11.703	1	16	23	1009.79
11.704	1	17	24	49802.6
11.705	1	18	25	1491.49
11.706	1	19	26	3099.41
11.707	1	6	27	1301.89
11.708	1	10	28	4269.38
11.709	1	30	29	1193.42
11.71	1	7	30	7708.86
11.711	1	12	31	904.802
11.712	1	15	32	2825.65
11.713	1	13	33	3528.39
11.714	1	2	34	7045.99
11.715	1	22	35	461.12
11.716	1	26	36	550.896
11.717	1	25	37	1744.71
11.718	1	20	38	7585.79
11.719	1	4	39	1237.14
11.721	1	47	1	24072.7
11.722	4	23	2	3.64854
11.722	1	39	2	12.9878
11.723	1	49	3	1451.64
11.724	1	31	4	1079.69
11.725	2	1	5	1.77734
11.725	4	28	5	29.9491
11.725	1	36	5	18.0801
11.726	2	3	6	11.8902
11.726	4	29	6	2.91183
11.726	1	45	6	0.771421
11.727	3	14	7	4.16513
11.727	4	24	7	3.08152
11.727	1	43	7	0.822951
11.728	2	8	8	26.1792
11.728	1	38	8	1.15202
11.729	2	9	9	23.1569
11.729	4	27	9	2.81413
11.729	1	42	9	0.597443
11.73	1	46	10	679.981
11.731	1	41	11	3456.91
11.732	4	21	12	11.8793
11.732	1	33	12	36.3525
11.733	1	40	13	1055.45
11.734	1	44	14	1586.81
11.735	1	32	15	2441.01
11.736	1	34	16	733.546
11.737	1	50	17	814.534
11.738	1	35	18	704.687
11.739	1	48	19	796.019
11.74	1	37	20	11400
11.741	1	5	21	1412.25
11.742	1	11	22	1544.18
11.743	1	16	23	1007.56
11.744	1	17	24	49413.2
11.745	1	18	25	1494.19
11.746	1	19	26	3087.18
11.747	1	6	27	1302.21
11.748	1	10	28	4252.23
11.749	1	30	29	1190.54
11.75	1	7	30	7657.72
11.751	1	12	31	905.464
11.752	1	15	32	2836.39
11.753	1	13	33	3545.44
11.754	1	2	34	7095.13
11.755	1	22	35	460.224
11.756	1	26	36	551.962
11.757	1	25	37	1738.76
11.758	1	20	38	7640.15
11.759	1	4	39	1233.57
11.761	1	47	1	24061.7
11.762	4	23	2	3.68668
11.762	1	39	2	12.9502
11.763	1	49	3	1451.35
11.764	1	31	4	1078.25
11.765	2	1	5	1.77461
11.765	4	28	5	29.8514
11.765	1	36	5	18.1537
11.766	2	3	6	12.017
11.766	4	29	6	2.91276
11.766	1	45	6	0.773217
11.767	3	14	7	4.15569
11.767	4	24	7	3.05436
11.767	1	43	7	0.829673
11.768	2	8	8	26.0977
11.768	1	38	8	1.14946
11.769	2	9	9	23.0894
11.769	4	27	9	2.84361
11.769	1	42	9	0.596361
11.77	1	46	10	680.822
11.771	1	41	11	3460.86
11.772	4	21	12	11.8047
11.772	1	33	12	36.2172
11.773	1	40	13	1053.04
11.774	1	44	14	1581.43
11.775	1	32	15	2448.74
11.776	1	34	16	735.017
11.777	1	50	17	814.365
11.778	1	35	18	703.246
11.779	1	48	19	797.161
11.78	1	37	20	11377.7
11.781	1	5	21	1409.28
11.782	1	11	22	1549.71
11.783	1	16	23	1005.33
11.784	1	17	24	49019.6
11.785	1	18	25	1496.88
11.786	1	19	26	3075
11.787	1	6	27	1302.52
11.788	1	10	28	4235.15
11.789	1	30	29	1187.68
11.79	1	7	30	7607
11.791	1	12	31	906.124
11.792	1	15	32	2847.18
11.793	1	13	33	3562.61
11.794	1	2	34	7144.75
11.795	1	22	35	459.332
11.796	1	26	36	553.03
11.797	1	25	37	1732.83
11.798	1	20	38	7695.05
11.799	1	4	39	1230.01
11.801	1	47	1	24048.3
11.802	4	23	2	3.72527
11.802	1	39	2	12.9122
11.803	1	49	3	1451.05
11.804	1	31	4	1076.8
11.805	2	1	5	1.77186
11.805	4	28	5	29.7468
11.805	1	36	5	18.2245
11.806	2	3	6	12.1455
11.806	4	29	6	2.91326
11.806	1	45	6	0.775027
11.807	3	14	7	4.14576
11.807	4	24	7	3.0269
11.807	1	43	7	0.836455
11.808	2	8	8	26.0157
11.808	1	38	8	1.14691
11.809	2	9	9	23.0194
11.809	4	27	9	2.87322
11.809	1	42	9	0.595281
11.81	1	46	10	681.663
11.811	1	41	11	3464.77
11.812	4	21	12	11.7309
11.812	1	33	12	36.0765
11.813	1	40	13	1050.64
11.814	1	44	14	1576.07
11.815	1	32	15	2456.5
11.816	1	34	16	736.493
11.817	1	50	17	814.192
11.818	1	35	18	701.809
11.819	1	48	19	798.304
11.82	1	37	20	11355
11.821	1	5	21	1406.32
11.822	1	11	22	1555.27
11.823	1	16	23	1003.1
11.824	1	17	24	48622.1
11.825	1	18	25	1499.58
11.826	1	19	26	3062.88
11.827	1	6	27	1302.83
11.828	1	10	28	4218.12
11.829	1	30	29	1184.81
11.83	1	7	30	7556.71
11.831	1	12	31	906.782
11.832	1	15	32	2858.01
11.833	1	13	33	3579.9
11.834	1	2	34	7194.84
11.835	1	22	35	458.442
11.836	1	26	36	554.101
11.837	1	25	37	1726.93
11.838	1	20	38	7750.48
11.839	1	4	39	1226.47
11.841	1	47	1	24032.5
11.842	4	23	2	3.76432
11.842	1	39	2	12.8738
11.843	1	49	3	1450.75
11.844	1	31	4	1075.35
11.845	2	1	5	1.76906
11.845	4	28	5	29.6352
11.845	1	36	5	18.2926
11.846	2	3	6	12.2756
11.846	4	29	6	2.91335
11.846	1	45	6	0.776848
11.847	3	14	7	4.13533
11.847	4	24	7	2.99916
11.847	1	43	7	0.843296
11.848	2	8	8	25.9332
11.848	1	38	8	1.14438
11.849	2	9	9	22.947
11.849	4	27	9	2.90296
11.849	1	42	9	0.594202
11.85	1	46	10	682.504
11.851	1	41	11	3468.64
11.852	4	21	12	11.6576
11.852	1	33	12	35.9306
11.853	1	40	13	1048.25
11.854	1	44	14	1570.74
11.855	1	32	15	2464.28
11.856	1	34	16	737.972
11.857	1	50	17	814.018
11.858	1	35	18	700.375
11.859	1	48	19	799.447
11.86	1	37	20	11331.8
11.861	1	5	21	1403.35
11.862	1	11	22	1560.86
11.863	1	16	23	1000.88
11.864	1	17	24	48221.1
11.865	1	18	25	1502.28
11.866	1	19	26	3050.81
11.867	1	6	27	1303.13
